transaction_id,customer_id,age_group,gender,city,customer_segment,product_id,product_category,original_price,discount_pct,final_price,quantity,purchase_amount,payment_method,purchase_date,purchase_hour,is_weekend,is_black_friday
T0000201,C012466,36-45,Other,Atlanta,Returning,P3513,Toys,299.54,20,239.63,1,239.63,Mobile Wallet,2025-11-24,17,0,0
T0000202,C029401,26-35,Female,Chicago,Returning,P2915,Electronics,2302.22,30,1611.55,1,1611.55,Gift Card,2025-11-24,16,0,0
T0000203,C009187,36-45,Female,Miami,New,P9244,Books,108.71,10,97.84,1,97.84,Mobile Wallet,2025-11-26,2,0,0
T0000204,C027649,26-35,Male,Seattle,New,P9909,Toys,10.59,35,6.88,1,6.88,Cash,2025-11-27,18,0,0
T0000205,C012026,36-45,Male,Dallas,Returning,P6306,Home & Kitchen,554.39,60,221.76,1,221.76,Credit Card,2025-11-24,12,0,0
T0000206,C018255,36-45,Female,Miami,Returning,P2840,Beauty,197.68,25,148.26,1,148.26,Mobile Wallet,2025-11-27,15,0,0
T0000207,C030319,36-45,Male,Dallas,VIP,P9638,Beauty,64.39,10,57.95,1,57.95,Debit Card,2025-11-25,15,0,0
T0000208,C016372,56+,Female,Phoenix,Loyal,P3493,Home & Kitchen,518.59,35,337.08,1,337.08,Debit Card,2025-11-30,23,1,0
T0000209,C004941,36-45,Male,Dallas,Returning,P2424,Accessories,110.41,20,88.33,1,88.33,PayPal,2025-11-26,1,0,0
T0000210,C029042,26-35,Female,Los Angeles,Returning,P7616,Home & Kitchen,838.89,20,671.11,1,671.11,Gift Card,2025-11-27,13,0,0
T0000211,C006417,46-55,Other,Houston,Loyal,P5333,Home & Kitchen,852.23,30,596.56,3,1789.68,Debit Card,2025-11-24,8,0,0
T0000212,C003316,26-35,Male,Chicago,Returning,P3407,Beauty,77.85,60,31.14,2,62.28,Mobile Wallet,2025-11-29,18,1,0
T0000213,C000968,26-35,Other,New York,Returning,P1798,Footwear,182.73,25,137.05,1,137.05,PayPal,2025-11-29,7,1,0
T0000214,C006113,36-45,Male,Dallas,Returning,P1184,Beauty,118.41,25,88.81,2,177.62,PayPal,2025-11-28,23,0,1
T0000215,C015492,26-35,Female,Seattle,Returning,P1841,Books,94.47,10,85.02,1,85.02,Mobile Wallet,2025-12-01,7,0,0
T0000216,C010900,46-55,Male,Miami,New,P1028,Electronics,1736.65,30,1215.66,1,1215.66,Credit Card,2025-12-01,18,0,0
T0000217,C026635,26-35,Other,Dallas,Returning,P9829,Groceries,18.3,35,11.9,3,35.7,Mobile Wallet,2025-11-26,17,0,0
T0000218,C031827,46-55,Male,Seattle,Loyal,P8306,Footwear,78.34,30,54.84,3,164.52,Cash,2025-11-30,9,1,0
T0000219,C031547,36-45,Male,Chicago,New,P9826,Clothing,255.19,15,216.91,4,867.64,Cash,2025-11-24,21,0,0
T0000220,C014009,46-55,Other,Atlanta,New,P7235,Groceries,193.28,30,135.3,2,270.6,Mobile Wallet,2025-11-27,22,0,0
T0000221,C026283,18-25,Female,Chicago,New,P8226,Electronics,1645.5,10,1480.95,1,1480.95,Credit Card,2025-12-01,9,0,0
T0000222,C003843,36-45,Other,Houston,Loyal,P3593,Books,46.95,5,44.6,2,89.2,Mobile Wallet,2025-11-25,12,0,0
T0000223,C010790,36-45,Female,Los Angeles,VIP,P9806,Books,30.42,15,25.86,1,25.86,Credit Card,2025-11-29,0,1,0
T0000224,C024837,36-45,Other,Miami,VIP,P1064,Clothing,228.2,35,148.33,1,148.33,Debit Card,2025-11-28,10,0,1
T0000225,C000142,26-35,Other,New York,Returning,P7036,Footwear,234.29,50,117.14,1,117.14,Debit Card,2025-11-24,5,0,0
T0000226,C025587,36-45,Male,Phoenix,Returning,P8393,Accessories,455.36,15,387.06,1,387.06,Cash,2025-11-27,2,0,0
T0000227,C017381,56+,Male,New York,Loyal,P9652,Home & Kitchen,1086.18,30,760.33,3,2280.99,PayPal,2025-11-28,12,0,1
T0000228,C029820,56+,Other,Seattle,Loyal,P2859,Footwear,128.3,35,83.4,1,83.4,Gift Card,2025-11-28,3,0,1
T0000229,C018695,46-55,Female,San Francisco,Returning,P1348,Accessories,403.43,35,262.23,1,262.23,Debit Card,2025-11-24,11,0,0
T0000230,C027723,26-35,Male,Miami,VIP,P2628,Books,34.16,25,25.62,2,51.24,PayPal,2025-11-25,7,0,0
T0000231,C031895,36-45,Other,Chicago,New,P1024,Beauty,197.68,35,128.49,2,256.98,PayPal,2025-11-28,0,0,1
T0000232,C010145,36-45,Female,Miami,Returning,P4890,Electronics,545.05,30,381.54,1,381.54,Gift Card,2025-12-01,20,0,0
T0000233,C012446,18-25,Male,Chicago,Loyal,P7052,Clothing,117.36,30,82.15,2,164.3,Mobile Wallet,2025-11-26,10,0,0
T0000234,C019446,36-45,Male,San Francisco,Returning,P5065,Electronics,351.97,25,263.98,1,263.98,Credit Card,2025-11-30,16,1,0
T0000235,C014268,36-45,Female,Atlanta,Returning,P2018,Sports,191.55,10,172.4,1,172.4,PayPal,2025-11-25,5,0,0
T0000236,C003833,18-25,Male,Phoenix,Loyal,P5293,Sports,204.53,25,153.4,1,153.4,Mobile Wallet,2025-11-29,12,1,0
T0000237,C003995,36-45,Male,Atlanta,Loyal,P9625,Footwear,243.98,30,170.79,1,170.79,Credit Card,2025-12-01,3,0,0
T0000238,C020553,56+,Male,New York,Returning,P5226,Books,87.25,20,69.8,2,139.6,Cash,2025-12-01,17,0,0
T0000239,C003747,36-45,Female,Houston,New,P8865,Books,72.62,50,36.31,1,36.31,Gift Card,2025-11-25,14,0,0
T0000240,C003287,56+,Female,Houston,Returning,P7711,Home & Kitchen,929.85,35,604.4,1,604.4,Gift Card,2025-11-28,7,0,1
T0000241,C031247,56+,Male,Atlanta,Returning,P9165,Home & Kitchen,555.6,15,472.26,1,472.26,Credit Card,2025-11-28,9,0,1
T0000242,C032955,26-35,Male,Chicago,Returning,P4111,Home & Kitchen,762.8,50,381.4,1,381.4,Gift Card,2025-12-01,1,0,0
T0000243,C034808,18-25,Male,Dallas,Loyal,P8897,Beauty,96.22,50,48.11,3,144.33,PayPal,2025-11-24,22,0,0
T0000244,C010318,56+,Female,Chicago,Returning,P3038,Groceries,106.66,20,85.33,2,170.66,Debit Card,2025-11-24,3,0,0
T0000245,C003728,36-45,Female,Seattle,Returning,P7627,Toys,50.91,40,30.55,1,30.55,Credit Card,2025-11-26,9,0,0
T0000246,C033282,26-35,Male,Atlanta,Loyal,P5781,Groceries,124.14,10,111.73,3,335.19,Debit Card,2025-11-29,13,1,0
T0000247,C005251,56+,Female,New York,New,P8948,Electronics,631.62,25,473.72,1,473.72,Debit Card,2025-11-27,13,0,0
T0000248,C012179,26-35,Other,Chicago,New,P1147,Groceries,94.87,20,75.9,2,151.8,Debit Card,2025-11-27,8,0,0
T0000249,C004491,26-35,Female,Seattle,New,P9073,Beauty,169.71,10,152.74,1,152.74,Credit Card,2025-11-29,6,1,0
T0000250,C004454,46-55,Other,Phoenix,Returning,P5670,Electronics,1155.42,25,866.56,1,866.56,PayPal,2025-12-01,21,0,0
T0000251,C015415,46-55,Female,Phoenix,Returning,P3324,Groceries,48.52,35,31.54,1,31.54,Gift Card,2025-11-27,23,0,0
T0000252,C026462,36-45,Male,Chicago,Returning,P3307,Beauty,169.89,50,84.94,1,84.94,Credit Card,2025-11-24,10,0,0
T0000253,C007857,46-55,Other,San Francisco,New,P5010,Toys,257.23,10,231.51,1,231.51,Credit Card,2025-11-25,0,0,0
T0000254,C016136,36-45,Female,Atlanta,Returning,P6917,Groceries,102.58,40,61.55,1,61.55,Mobile Wallet,2025-11-28,11,0,1
T0000255,C002605,46-55,Male,New York,Returning,P1591,Beauty,143.84,25,107.88,1,107.88,Debit Card,2025-11-30,21,1,0
T0000256,C005373,36-45,Male,Phoenix,Returning,P3713,Home & Kitchen,484.27,30,338.99,1,338.99,Credit Card,2025-11-30,19,1,0
T0000257,C027475,36-45,Male,Miami,Loyal,P2966,Books,72.07,15,61.26,3,183.78,Mobile Wallet,2025-11-26,12,0,0
T0000258,C034262,18-25,Male,Dallas,VIP,P4179,Home & Kitchen,606.98,10,546.28,1,546.28,Gift Card,2025-11-27,13,0,0
T0000259,C020734,56+,Male,Los Angeles,New,P4684,Books,90.86,35,59.06,2,118.12,Mobile Wallet,2025-11-30,12,1,0
T0000260,C017090,18-25,Male,Miami,VIP,P2023,Clothing,87.27,40,52.36,1,52.36,Mobile Wallet,2025-11-26,12,0,0
T0000261,C013387,18-25,Female,Houston,VIP,P4059,Clothing,156.14,30,109.3,1,109.3,Debit Card,2025-11-26,19,0,0
T0000262,C020591,26-35,Female,Los Angeles,VIP,P4556,Clothing,108.54,25,81.4,2,162.8,Gift Card,2025-12-01,17,0,0
T0000263,C015643,56+,Male,Chicago,New,P3630,Toys,37.38,25,28.04,1,28.04,Credit Card,2025-11-27,10,0,0
T0000264,C017408,46-55,Male,Chicago,VIP,P2125,Home & Kitchen,479.14,15,407.27,1,407.27,Mobile Wallet,2025-11-24,8,0,0
T0000265,C025939,36-45,Other,Miami,Returning,P5869,Books,114.61,40,68.77,1,68.77,PayPal,2025-11-27,0,0,0
T0000266,C008578,18-25,Other,New York,New,P8019,Beauty,120.52,40,72.31,1,72.31,Cash,2025-11-26,9,0,0
T0000267,C019661,36-45,Male,San Francisco,Loyal,P8599,Electronics,1432.21,20,1145.77,1,1145.77,Gift Card,2025-11-27,3,0,0
T0000268,C029965,18-25,Female,Houston,Returning,P4853,Beauty,188.14,10,169.33,4,677.32,Mobile Wallet,2025-11-25,8,0,0
T0000269,C020721,36-45,Other,Dallas,New,P4512,Electronics,2464.27,30,1724.99,1,1724.99,Gift Card,2025-11-28,0,0,1
T0000270,C004755,26-35,Other,Chicago,VIP,P2437,Sports,258.83,35,168.24,1,168.24,Credit Card,2025-11-24,20,0,0
T0000271,C000611,18-25,Female,Atlanta,Loyal,P1678,Beauty,134.24,30,93.97,1,93.97,Mobile Wallet,2025-11-30,23,1,0
T0000272,C030035,18-25,Male,New York,Returning,P7596,Groceries,193.86,30,135.7,1,135.7,Debit Card,2025-11-30,9,1,0
T0000273,C006553,36-45,Male,Houston,New,P1366,Groceries,88.61,30,62.03,1,62.03,PayPal,2025-11-24,19,0,0
T0000274,C004802,18-25,Female,Phoenix,Loyal,P1211,Footwear,282.91,40,169.75,1,169.75,PayPal,2025-11-29,4,1,0
T0000275,C013970,18-25,Male,Dallas,Loyal,P7497,Home & Kitchen,546.5,35,355.22,1,355.22,Credit Card,2025-11-27,2,0,0
T0000276,C033154,56+,Male,New York,New,P3555,Electronics,684.95,40,410.97,1,410.97,Credit Card,2025-11-30,20,1,0
T0000277,C017381,46-55,Other,Dallas,New,P2455,Electronics,2350.37,5,2232.85,2,4465.7,Debit Card,2025-11-30,4,1,0
T0000278,C008681,56+,Female,Dallas,Loyal,P6932,Home & Kitchen,861.66,20,689.33,1,689.33,Credit Card,2025-11-25,14,0,0
T0000279,C022873,26-35,Other,Dallas,New,P5445,Toys,260.43,15,221.37,1,221.37,Credit Card,2025-11-24,5,0,0
T0000280,C004509,46-55,Other,Seattle,Returning,P9848,Footwear,67.15,35,43.65,1,43.65,PayPal,2025-11-25,17,0,0
T0000281,C016010,46-55,Male,Seattle,New,P1551,Toys,214.42,10,192.98,1,192.98,Gift Card,2025-11-24,23,0,0
T0000282,C024218,26-35,Other,Seattle,Loyal,P6253,Toys,195.72,25,146.79,1,146.79,Cash,2025-11-29,21,1,0
T0000283,C018677,56+,Female,New York,Loyal,P9484,Toys,150.35,40,90.21,3,270.63,Debit Card,2025-11-29,2,1,0
T0000284,C010339,26-35,Female,San Francisco,Returning,P8127,Home & Kitchen,191.96,20,153.57,1,153.57,Cash,2025-11-27,20,0,0
T0000285,C028717,46-55,Female,Chicago,Loyal,P2738,Toys,130.29,10,117.26,3,351.78,Credit Card,2025-11-30,21,1,0
T0000286,C019826,36-45,Female,New York,Loyal,P6272,Groceries,125.45,25,94.09,1,94.09,Credit Card,2025-11-30,18,1,0
T0000287,C034665,26-35,Male,Phoenix,Returning,P7200,Clothing,209.69,30,146.78,2,293.56,Mobile Wallet,2025-11-29,2,1,0
T0000288,C000513,56+,Male,San Francisco,New,P4943,Sports,87.85,35,57.1,3,171.3,Debit Card,2025-11-26,23,0,0
T0000289,C019621,26-35,Female,Los Angeles,Loyal,P4283,Electronics,1192.99,50,596.5,1,596.5,Credit Card,2025-12-01,1,0,0
T0000290,C006789,18-25,Female,Chicago,New,P9228,Electronics,1149.97,25,862.48,1,862.48,Credit Card,2025-11-29,18,1,0
T0000291,C008801,26-35,Other,New York,Loyal,P7725,Sports,476.02,60,190.41,1,190.41,Cash,2025-11-30,14,1,0
T0000292,C017333,26-35,Male,Phoenix,New,P6595,Home & Kitchen,73.42,30,51.39,1,51.39,Cash,2025-11-25,7,0,0
T0000293,C007565,36-45,Other,San Francisco,Returning,P2754,Beauty,198.52,30,138.96,2,277.92,Mobile Wallet,2025-12-01,23,0,0
T0000294,C007015,18-25,Other,Dallas,New,P7402,Home & Kitchen,945.64,60,378.26,1,378.26,Debit Card,2025-12-01,13,0,0
T0000295,C010188,18-25,Male,Dallas,Loyal,P1568,Electronics,1788.17,15,1519.94,1,1519.94,Debit Card,2025-11-27,4,0,0
T0000296,C017849,26-35,Female,Los Angeles,Loyal,P5206,Electronics,2264.42,25,1698.32,1,1698.32,Debit Card,2025-11-24,12,0,0
T0000297,C018466,18-25,Female,Dallas,Loyal,P9734,Sports,289.8,5,275.31,1,275.31,Credit Card,2025-12-01,0,0,0
T0000298,C013804,56+,Female,Seattle,New,P7615,Toys,37.87,30,26.51,1,26.51,Mobile Wallet,2025-11-24,9,0,0
T0000299,C022472,46-55,Other,Seattle,Loyal,P2856,Home & Kitchen,414.51,30,290.16,3,870.48,Gift Card,2025-11-27,11,0,0
T0000300,C013343,46-55,Male,New York,New,P3643,Books,75.29,40,45.17,1,45.17,Debit Card,2025-11-29,8,1,0
T0000301,C017301,36-45,Female,Houston,Loyal,P1847,Sports,207.28,20,165.82,1,165.82,Cash,2025-11-26,16,0,0
T0000302,C033123,18-25,Other,Seattle,New,P8021,Groceries,128.42,25,96.32,2,192.64,PayPal,2025-11-28,15,0,1
T0000303,C032017,26-35,Female,Seattle,New,P6399,Electronics,252.51,30,176.76,1,176.76,Credit Card,2025-11-30,16,1,0
T0000304,C016458,36-45,Other,New York,Returning,P9825,Sports,60.8,25,45.6,1,45.6,Cash,2025-12-01,3,0,0
T0000305,C003330,56+,Male,Phoenix,Loyal,P3922,Home & Kitchen,37.36,35,24.28,1,24.28,PayPal,2025-11-29,8,1,0
T0000306,C006049,26-35,Female,Atlanta,Returning,P9867,Electronics,2443.5,30,1710.45,1,1710.45,PayPal,2025-11-25,4,0,0
T0000307,C027760,36-45,Female,Chicago,Returning,P3955,Beauty,72.79,15,61.87,3,185.61,Debit Card,2025-11-29,15,1,0
T0000308,C018133,26-35,Other,Los Angeles,Loyal,P2838,Sports,481.42,50,240.71,2,481.42,Mobile Wallet,2025-11-24,2,0,0
T0000309,C002890,46-55,Other,New York,Returning,P2617,Footwear,313.79,10,282.41,2,564.82,PayPal,2025-11-27,15,0,0
T0000310,C000233,18-25,Male,Seattle,New,P4634,Electronics,520.38,5,494.36,3,1483.08,Mobile Wallet,2025-11-30,17,1,0
T0000311,C021860,26-35,Other,Phoenix,New,P6777,Home & Kitchen,258.97,30,181.28,1,181.28,Credit Card,2025-11-26,20,0,0
T0000312,C008574,18-25,Male,Houston,Returning,P3004,Clothing,127.06,10,114.35,1,114.35,Mobile Wallet,2025-11-27,11,0,0
T0000313,C017168,18-25,Male,Phoenix,Returning,P7526,Books,62.97,35,40.93,2,81.86,Debit Card,2025-11-26,12,0,0
T0000314,C010590,26-35,Male,San Francisco,New,P2727,Accessories,272.02,30,190.41,3,571.23,Gift Card,2025-11-27,11,0,0
T0000315,C028957,56+,Male,Seattle,Returning,P4175,Toys,121.85,30,85.29,1,85.29,PayPal,2025-11-24,23,0,0
T0000316,C028029,18-25,Male,Houston,Loyal,P7637,Accessories,297.25,25,222.94,1,222.94,PayPal,2025-12-01,0,0,0
T0000317,C000634,18-25,Male,Houston,Returning,P6668,Home & Kitchen,889.9,25,667.42,2,1334.84,PayPal,2025-11-27,11,0,0
T0000318,C007332,56+,Male,Seattle,New,P9017,Groceries,141.52,30,99.06,1,99.06,PayPal,2025-11-29,7,1,0
T0000319,C004932,36-45,Male,San Francisco,Loyal,P1252,Groceries,10.89,10,9.8,1,9.8,Credit Card,2025-11-26,1,0,0
T0000320,C009769,56+,Female,New York,New,P6290,Clothing,186.12,20,148.9,2,297.8,Mobile Wallet,2025-11-25,17,0,0
T0000321,C002362,26-35,Female,Chicago,Loyal,P5749,Toys,216.66,25,162.5,1,162.5,Cash,2025-11-26,10,0,0
T0000322,C024197,18-25,Other,Atlanta,Loyal,P9985,Footwear,94.22,15,80.09,1,80.09,Debit Card,2025-12-01,21,0,0
T0000323,C009706,18-25,Other,Dallas,New,P3795,Clothing,189.01,50,94.5,1,94.5,PayPal,2025-11-26,16,0,0
T0000324,C028167,36-45,Male,Phoenix,Loyal,P3725,Accessories,64.3,35,41.8,1,41.8,Debit Card,2025-11-25,4,0,0
T0000325,C008353,46-55,Male,Houston,Returning,P9574,Clothing,206.19,35,134.02,1,134.02,Mobile Wallet,2025-11-26,13,0,0
T0000326,C002742,36-45,Female,Houston,New,P5202,Accessories,314.0,30,219.8,1,219.8,Gift Card,2025-11-27,5,0,0
T0000327,C020203,26-35,Other,New York,Returning,P8430,Electronics,716.25,20,573.0,1,573.0,Credit Card,2025-11-27,14,0,0
T0000328,C023898,26-35,Male,Chicago,New,P4182,Groceries,175.69,50,87.84,1,87.84,Mobile Wallet,2025-11-29,15,1,0
T0000329,C002615,26-35,Female,Los Angeles,Returning,P6607,Electronics,2045.47,35,1329.56,1,1329.56,PayPal,2025-11-28,23,0,1
T0000330,C023450,46-55,Male,Los Angeles,Returning,P1151,Books,89.99,30,62.99,2,125.98,Debit Card,2025-12-01,4,0,0
T0000331,C013768,46-55,Other,New York,Returning,P2724,Toys,143.27,30,100.29,2,200.58,PayPal,2025-11-26,21,0,0
T0000332,C016354,26-35,Male,Los Angeles,Loyal,P7683,Footwear,102.61,25,76.96,1,76.96,Gift Card,2025-11-24,23,0,0
T0000333,C006737,46-55,Male,Atlanta,Loyal,P4710,Accessories,393.27,30,275.29,1,275.29,Mobile Wallet,2025-12-01,23,0,0
T0000334,C023179,56+,Male,San Francisco,Returning,P4956,Footwear,98.66,30,69.06,1,69.06,Debit Card,2025-11-25,5,0,0
T0000335,C026633,36-45,Other,Miami,New,P4314,Accessories,248.6,25,186.45,3,559.35,Debit Card,2025-11-28,21,0,1
T0000336,C010129,18-25,Other,New York,New,P8062,Home & Kitchen,469.97,25,352.48,1,352.48,Mobile Wallet,2025-11-28,2,0,1
T0000337,C015515,46-55,Female,Phoenix,Loyal,P2662,Clothing,76.56,5,72.73,1,72.73,Gift Card,2025-11-28,1,0,1
T0000338,C010650,18-25,Male,Dallas,Loyal,P6274,Books,75.68,50,37.84,1,37.84,Cash,2025-11-28,2,0,1
T0000339,C011604,46-55,Other,San Francisco,VIP,P1753,Groceries,196.5,40,117.9,1,117.9,Debit Card,2025-11-26,0,0,0
T0000340,C027021,36-45,Other,San Francisco,Returning,P8532,Accessories,243.37,25,182.53,1,182.53,Cash,2025-11-27,20,0,0
T0000341,C001625,18-25,Female,Los Angeles,Returning,P3958,Footwear,189.85,10,170.86,2,341.72,Mobile Wallet,2025-12-01,16,0,0
T0000342,C011755,46-55,Other,New York,VIP,P8164,Books,47.86,20,38.29,2,76.58,Credit Card,2025-11-25,22,0,0
T0000343,C021771,26-35,Male,Los Angeles,Loyal,P7932,Beauty,64.79,5,61.55,2,123.1,Debit Card,2025-12-01,4,0,0
T0000344,C026983,46-55,Female,Houston,Loyal,P8843,Beauty,77.82,15,66.15,3,198.45,Gift Card,2025-11-28,6,0,1
T0000345,C016264,36-45,Male,Atlanta,Loyal,P2150,Electronics,2208.18,20,1766.54,1,1766.54,PayPal,2025-11-29,16,1,0
T0000346,C017486,36-45,Other,Atlanta,New,P7749,Groceries,189.88,35,123.42,1,123.42,Mobile Wallet,2025-12-01,3,0,0
T0000347,C010434,56+,Male,Houston,New,P3237,Home & Kitchen,995.83,40,597.5,1,597.5,Mobile Wallet,2025-11-25,18,0,0
T0000348,C007085,18-25,Female,Chicago,Loyal,P6158,Footwear,38.46,5,36.54,1,36.54,PayPal,2025-12-01,1,0,0
T0000349,C025071,36-45,Female,Chicago,New,P7327,Clothing,190.18,30,133.13,1,133.13,Debit Card,2025-12-01,13,0,0
T0000350,C002538,36-45,Male,New York,Returning,P3510,Clothing,173.8,10,156.42,1,156.42,Mobile Wallet,2025-11-25,3,0,0
T0000351,C030848,18-25,Other,Chicago,Loyal,P7191,Footwear,277.92,35,180.65,4,722.6,Mobile Wallet,2025-11-30,18,1,0
T0000352,C014578,56+,Other,Phoenix,Loyal,P8102,Toys,236.36,15,200.91,3,602.73,Mobile Wallet,2025-11-24,9,0,0
T0000353,C013080,46-55,Male,San Francisco,New,P6838,Home & Kitchen,539.78,30,377.85,2,755.7,Credit Card,2025-12-01,3,0,0
T0000354,C030167,18-25,Male,San Francisco,New,P8863,Books,38.07,15,32.36,1,32.36,Credit Card,2025-11-24,16,0,0
T0000355,C022916,26-35,Male,Seattle,Returning,P9756,Accessories,57.68,30,40.38,1,40.38,Credit Card,2025-11-28,15,0,1
T0000356,C020001,36-45,Other,Miami,Loyal,P2686,Toys,187.28,20,149.82,1,149.82,PayPal,2025-11-27,19,0,0
T0000357,C014916,26-35,Male,Miami,New,P7327,Accessories,144.07,20,115.26,1,115.26,Gift Card,2025-12-01,13,0,0
T0000358,C014610,26-35,Other,Atlanta,Loyal,P7042,Accessories,482.67,20,386.14,1,386.14,Cash,2025-12-01,9,0,0
T0000359,C001551,56+,Female,Phoenix,New,P8542,Toys,23.56,35,15.31,1,15.31,Cash,2025-12-01,19,0,0
T0000360,C012657,18-25,Female,San Francisco,Loyal,P5616,Electronics,2416.08,30,1691.26,2,3382.52,Debit Card,2025-11-25,13,0,0
T0000361,C026114,18-25,Other,Houston,Returning,P7142,Beauty,128.98,35,83.84,1,83.84,Credit Card,2025-11-30,0,1,0
T0000362,C021513,26-35,Male,Houston,Returning,P9397,Accessories,307.23,5,291.87,3,875.61,Gift Card,2025-11-27,18,0,0
T0000363,C018259,26-35,Other,San Francisco,Returning,P1359,Toys,179.23,10,161.31,1,161.31,PayPal,2025-11-30,22,1,0
T0000364,C004550,26-35,Female,Miami,VIP,P3395,Toys,228.29,30,159.8,1,159.8,Cash,2025-11-29,10,1,0
T0000365,C018293,36-45,Other,Dallas,New,P9238,Sports,72.72,40,43.63,2,87.26,Debit Card,2025-11-27,0,0,0
T0000366,C023013,56+,Male,Los Angeles,Returning,P3128,Electronics,2236.45,50,1118.22,1,1118.22,Gift Card,2025-11-29,21,1,0
T0000367,C033385,46-55,Male,Houston,Returning,P5537,Groceries,159.25,60,63.7,1,63.7,Cash,2025-12-01,1,0,0
T0000368,C026194,56+,Male,Phoenix,Loyal,P1755,Sports,513.1,20,410.48,1,410.48,Credit Card,2025-11-28,12,0,1
T0000369,C021703,56+,Other,Seattle,New,P3245,Sports,301.52,25,226.14,1,226.14,PayPal,2025-11-27,1,0,0
T0000370,C001809,46-55,Male,Dallas,VIP,P2663,Footwear,253.3,15,215.3,1,215.3,Debit Card,2025-11-28,9,0,1
T0000371,C007560,36-45,Male,Atlanta,New,P1524,Beauty,119.74,15,101.78,2,203.56,Debit Card,2025-11-30,5,1,0
T0000372,C017119,18-25,Male,Los Angeles,New,P2350,Toys,47.8,30,33.46,1,33.46,Cash,2025-11-29,12,1,0
T0000373,C011703,26-35,Male,Los Angeles,VIP,P3874,Beauty,82.48,35,53.61,1,53.61,Mobile Wallet,2025-11-25,16,0,0
T0000374,C017398,18-25,Male,Chicago,Loyal,P4120,Home & Kitchen,352.13,30,246.49,1,246.49,Credit Card,2025-11-24,14,0,0
T0000375,C002508,56+,Female,Los Angeles,Returning,P8626,Footwear,83.13,50,41.56,1,41.56,Debit Card,2025-12-01,9,0,0
T0000376,C007105,36-45,Female,Seattle,Loyal,P1779,Groceries,52.06,20,41.65,1,41.65,PayPal,2025-11-28,8,0,1
T0000377,C028480,46-55,Male,Los Angeles,Loyal,P3465,Beauty,129.64,15,110.19,1,110.19,Debit Card,2025-11-24,6,0,0
T0000378,C022655,56+,Female,Houston,Loyal,P7885,Clothing,138.22,25,103.66,5,518.3,Mobile Wallet,2025-11-29,10,1,0
T0000379,C020558,36-45,Other,Chicago,Returning,P7410,Accessories,171.29,50,85.64,1,85.64,Debit Card,2025-11-30,19,1,0
T0000380,C028600,56+,Other,Dallas,Returning,P2713,Home & Kitchen,1090.4,30,763.28,1,763.28,Mobile Wallet,2025-11-25,6,0,0
T0000381,C033517,36-45,Other,Phoenix,Loyal,P2891,Electronics,1979.97,10,1781.97,1,1781.97,Credit Card,2025-11-25,2,0,0
T0000382,C007579,18-25,Female,New York,Returning,P6984,Groceries,5.49,20,4.39,1,4.39,Debit Card,2025-11-29,16,1,0
T0000383,C025245,56+,Other,Los Angeles,VIP,P8975,Home & Kitchen,695.18,40,417.11,1,417.11,Mobile Wallet,2025-11-29,0,1,0
T0000384,C012458,36-45,Male,Phoenix,Returning,P3775,Accessories,352.94,30,247.06,2,494.12,Cash,2025-11-30,14,1,0
T0000385,C016694,46-55,Female,Houston,New,P7397,Footwear,47.09,40,28.25,1,28.25,PayPal,2025-11-27,22,0,0
T0000386,C002909,46-55,Female,San Francisco,Loyal,P6575,Accessories,65.86,10,59.27,3,177.81,Cash,2025-11-29,10,1,0
T0000387,C028578,18-25,Female,San Francisco,New,P3596,Sports,181.57,25,136.18,1,136.18,Mobile Wallet,2025-11-27,23,0,0
T0000388,C000111,36-45,Male,San Francisco,New,P2576,Accessories,310.78,35,202.01,1,202.01,Debit Card,2025-11-24,2,0,0
T0000389,C034074,46-55,Male,Seattle,New,P4397,Sports,555.41,20,444.33,1,444.33,Credit Card,2025-11-26,11,0,0
T0000390,C012913,56+,Male,Chicago,New,P8135,Footwear,185.47,35,120.56,2,241.12,PayPal,2025-11-28,20,0,1
T0000391,C023870,36-45,Other,Miami,Loyal,P6642,Books,117.96,25,88.47,1,88.47,Credit Card,2025-11-27,3,0,0
T0000392,C028266,36-45,Female,Seattle,Loyal,P3622,Sports,563.31,35,366.15,1,366.15,Credit Card,2025-11-25,16,0,0
T0000393,C004586,18-25,Male,San Francisco,Returning,P5317,Electronics,1647.8,25,1235.85,1,1235.85,PayPal,2025-11-29,23,1,0
T0000394,C021640,18-25,Other,Miami,VIP,P4420,Accessories,234.41,30,164.09,1,164.09,PayPal,2025-11-24,0,0,0
T0000395,C020573,18-25,Male,Phoenix,VIP,P5877,Accessories,343.98,20,275.18,4,1100.72,Cash,2025-11-24,20,0,0
T0000396,C008168,18-25,Other,Atlanta,Returning,P4356,Electronics,2009.32,40,1205.59,2,2411.18,Mobile Wallet,2025-11-30,1,1,0
T0000397,C019682,56+,Male,Dallas,New,P6448,Clothing,284.06,25,213.04,1,213.04,PayPal,2025-11-26,11,0,0
T0000398,C033235,26-35,Other,Phoenix,New,P8005,Toys,228.52,35,148.54,1,148.54,Debit Card,2025-11-30,4,1,0
T0000399,C020270,26-35,Male,Seattle,New,P9879,Books,50.03,20,40.02,1,40.02,Gift Card,2025-11-29,4,1,0
T0000400,C026765,18-25,Male,Miami,VIP,P5151,Groceries,101.19,25,75.89,4,303.56,Cash,2025-11-26,14,0,0
